Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-02-13 11:44:03.474303: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-13 11:44:08.675258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30977 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-02-13 11:44:17.836456: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_episodes=10, num_swarm_obs_intervals=10, swarm_obs_interval_length=60, train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 10
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 60 Number of Observations in each Interval  = 600  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 10 Episodes x 600 Observations per Episode  = 300000 Function Evaluations

num_actions: 5
Episode#634 Reward:-2.1920664235949516
Episode#635 Reward:-1.3295964860772074
Episode#636 Reward:-2.941450100392103
Episode#637 Reward:-2.5515737533569336
Episode#638 Reward:-4.539889512583613
Episode#639 Reward:-2.634435296058655
Episode#640 Reward:-3.264232113957405
Episode#641 Reward:-3.663636177778244
Episode#642 Reward:-3.759708177880384
Episode#643 Reward:-3.303369097644463
Episode#644 Reward:-2.327463116501292
Episode#645 Reward:-6.4428889935297775
Episode#646 Reward:-3.648512936080806
Episode#647 Reward:-2.7512474358081818
Episode#648 Reward:-3.096433978236746
Episode#649 Reward:-2.6816286155954003
Episode#650 Reward:-4.255284211947583
Episode#651 Reward:-3.3495958000421524
Episode#652 Reward:-4.379215240478516
Episode#653 Reward:-4.649079104885459
Episode#654 Reward:-3.1009340286254883
Episode#655 Reward:-2.946537137031555
Episode#656 Reward:-2.4717126432806253
Episode#657 Reward:-3.292481869459152
Episode#658 Reward:-2.93960440158844
Episode#659 Reward:-2.6171247176826
Episode#660 Reward:-3.523335618781857
Episode#661 Reward:-2.631916979444213
Episode#662 Reward:-1.7987196231260896
Episode#663 Reward:-2.756711218506098
Episode#664 Reward:-4.2319358587265015
Episode#665 Reward:-3.647439956665039
Episode#666 Reward:-2.6252542780712247
Episode#667 Reward:-2.899965763092041
Episode#668 Reward:-3.1058944356307165
Episode#669 Reward:-2.7766390037722886
Episode#670 Reward:-3.3888796996325254
Episode#671 Reward:-2.749925361480564
Episode#672 Reward:-3.8116403948515654
Episode#673 Reward:-3.475102037191391
Episode#674 Reward:-4.808364361524582
Episode#675 Reward:-2.325014096160885
Episode#676 Reward:-4.354738973081112
Episode#677 Reward:-2.8681816309690475
Episode#678 Reward:-2.7851597368717194
Episode#679 Reward:-3.6632649153470993
Episode#680 Reward:-3.268032521009445
Episode#681 Reward:-2.677222728729248
Episode#682 Reward:-2.2970917224884033
Episode#683 Reward:-2.1002046107314527
Episode#684 Reward:-2.878424648544751
Episode#685 Reward:-3.532140013667231
Episode#686 Reward:-3.179240715640674
Episode#687 Reward:-2.41317130997777
Episode#688 Reward:-3.8725671953870915
Episode#689 Reward:-2.398845043964684
Episode#690 Reward:-3.5819495730102062
Episode#691 Reward:-4.311402678489685
Episode#692 Reward:-3.2086630798876286
Episode#693 Reward:-2.9597513636254007
Episode#694 Reward:-1.4844301133416593
Episode#695 Reward:-4.096071508713067
Episode#696 Reward:-3.0119603779166937
Episode#697 Reward:-3.135654407182301
Episode#698 Reward:-3.4404249638319016
Episode#699 Reward:-2.4895515707321465
Episode#700 Reward:-5.74388062953949
Episode#701 Reward:-3.299562156200409
Episode#702 Reward:-5.631048521201592
Episode#703 Reward:-3.1544058099389076
Episode#704 Reward:-2.783743006642908
Episode#705 Reward:-3.3989841396687552
Episode#706 Reward:-3.9510799944400787
Episode#707 Reward:-4.035589867271483
Episode#708 Reward:-2.2947133011184633
Episode#709 Reward:-2.2384171151788905
Episode#710 Reward:-1.9680760942865163
Episode#711 Reward:-3.6960000693798065
Episode#712 Reward:-1.9976848363876343
Episode#713 Reward:-5.075774152763188
Episode#714 Reward:-2.459708315320313
Episode#715 Reward:-2.248923245817423
Episode#716 Reward:-3.8670105934143066
Episode#717 Reward:-3.5098012685775757
Episode#718 Reward:-3.3640996627509594
Episode#719 Reward:-2.9546271562576294
Episode#720 Reward:-2.652416717261076
Episode#721 Reward:-8.177569666411728
Episode#722 Reward:-3.420901128777132
Episode#723 Reward:-4.350959268733277
Episode#724 Reward:-2.887345730312518
Episode#725 Reward:-1.7697853754734751
Episode#726 Reward:-4.233730291557208
Episode#727 Reward:-4.087000172585249
Episode#728 Reward:-2.537220533937216
Episode#729 Reward:-3.0631485029589385
Episode#730 Reward:-2.494272444397211
Episode#731 Reward:-3.287760078907013
Episode#732 Reward:-2.3782872557640076
Episode#733 Reward:-3.3520343266427517
Episode#734 Reward:-3.193668668565806
Episode#735 Reward:-3.549398730159737
Episode#736 Reward:-4.11010479554534
Episode#737 Reward:-5.787961796231684
Episode#738 Reward:-4.669146801461466
Episode#739 Reward:-3.015665614278987
Episode#740 Reward:-2.297210547956638
Episode#741 Reward:-2.158267434220761
Episode#742 Reward:-3.1052964159753174
Episode#743 Reward:-3.4126882404088974
Episode#744 Reward:-3.775058425962925
Episode#745 Reward:-4.290437430143356
Episode#746 Reward:-5.000484466552734
Episode#747 Reward:-4.62204172287602
Episode#748 Reward:-7.482526012798189
Episode#749 Reward:-6.063768684864044
Episode#750 Reward:-5.635853409767151
Episode#751 Reward:-8.347356334328651
Episode#752 Reward:-14.894227027893066
Episode#753 Reward:-6.054690212709829
Episode#754 Reward:-7.33477520942688
Episode#755 Reward:-2.98074261425063
Episode#756 Reward:-1.85309897136176
Episode#757 Reward:-5.192294387186848
Episode#758 Reward:-5.530504489151554
Episode#759 Reward:-5.685278424180922
Episode#760 Reward:-3.5521009415388107
Episode#761 Reward:-3.7637462713755667
Episode#762 Reward:-4.3408574014902115
Episode#763 Reward:-3.5376411663601175
Episode#764 Reward:-2.849405206507072
Episode#765 Reward:-4.474110428360291
Episode#766 Reward:-1.8240041549870512
Episode#767 Reward:-3.060865957289934
Episode#768 Reward:-3.401608034968376
Episode#769 Reward:-2.954944610595703
Episode#770 Reward:-3.795275151862029
Episode#771 Reward:-3.5371277574449778
Episode#772 Reward:-4.321868533643283
Episode#773 Reward:-3.701923653483391
Episode#774 Reward:-2.24461449123919
Episode#775 Reward:-3.714022547006607
Episode#776 Reward:-2.8836284279823303
Episode#777 Reward:-3.218881097418489
Episode#778 Reward:-2.5298187136650085
Episode#779 Reward:-2.6654057714253554
Episode#780 Reward:-3.679551772402192
Episode#781 Reward:-2.625986549537629
Episode#782 Reward:-3.025249008089304
Episode#783 Reward:-3.622005820274353
Episode#784 Reward:-2.6939192600548267
Episode#785 Reward:-5.073946392163634
Episode#786 Reward:-4.250706191640347
Episode#787 Reward:-3.2904440872371197
Episode#788 Reward:-3.6021223068237305
Episode#789 Reward:-3.1599552631378174
Episode#790 Reward:-1.4496504829730839
Episode#791 Reward:-3.66018494265154
Episode#792 Reward:-2.772399626672268
Episode#793 Reward:-2.301999730989337
Episode#794 Reward:-2.2383723044767976
Episode#795 Reward:-3.5627991837609443
Episode#796 Reward:-4.000250199438597
Episode#797 Reward:-5.71436071395874
Episode#798 Reward:-3.7312658173468662
Episode#799 Reward:-2.34968325169757
step = 800: loss = 0.0005560614517889917
Episode#800 Reward:-2.769147149985656
Episode#801 Reward:-3.3182061910629272
Episode#802 Reward:-4.149307547719218
Episode#803 Reward:-2.6940971966832876
Episode#804 Reward:-2.580588879995048
Episode#805 Reward:-2.9524579710293892
Episode#806 Reward:-3.929328352212906
Episode#807 Reward:-1.9259549400303513
Episode#808 Reward:-4.6557631297037005
Episode#809 Reward:-4.402313021593727
Episode#810 Reward:-4.476972912438214
Episode#811 Reward:-2.915013797581196
Episode#812 Reward:-1.9311840769369155
Episode#813 Reward:-3.8426797091960907
Episode#814 Reward:-5.103562101721764
Episode#815 Reward:-4.502669959816558
Episode#816 Reward:-3.7501495480537415
Episode#817 Reward:-3.2457951796532143
Episode#818 Reward:-6.347951774485409
Episode#819 Reward:-4.3977533876895905
Episode#820 Reward:-3.4204698097892106
Episode#821 Reward:-5.647129446268082
Episode#822 Reward:-3.164518605452031
Episode#823 Reward:-4.2764962911605835
Episode#824 Reward:-4.056282102828845
Episode#825 Reward:-2.3674014834687114
Episode#826 Reward:-2.8043942898511887
Episode#827 Reward:-3.18935339525342
Episode#828 Reward:-3.26753878931288
Episode#829 Reward:-2.4774607364088297
Episode#830 Reward:-3.005970597267151
Episode#831 Reward:-3.5980486730113626
Episode#832 Reward:-3.6139774239854887
Episode#833 Reward:-4.644987180829048
Episode#834 Reward:-3.4561004638671875
Episode#835 Reward:-2.392022703017574
Episode#836 Reward:-4.380262819700874
Episode#837 Reward:-7.053978149715078
Episode#838 Reward:-2.8010052668396384
Episode#839 Reward:-2.7098937034606934
Episode#840 Reward:-2.759527551010251
Episode#841 Reward:-2.9541421754984185
Episode#842 Reward:-4.240097360452637
Episode#843 Reward:-3.9278101921081543
Episode#844 Reward:-2.9971102392300963
Episode#845 Reward:-3.9221196472644806
Episode#846 Reward:-4.841956615447998
Episode#847 Reward:-1.6102124790486414
Episode#848 Reward:-2.133258444489911
Episode#849 Reward:-8.314640674376903
Episode#850 Reward:-7.442389365266308
Episode#851 Reward:-3.301087545696646
Episode#852 Reward:-1.5766549808904529
Episode#853 Reward:-3.7224793730038073
Episode#854 Reward:-2.8683487470261753
Episode#855 Reward:-2.86232969080811
Episode#856 Reward:-3.3953282580769155
Episode#857 Reward:-3.6264619063585997
Episode#858 Reward:-3.117972157895565
Episode#859 Reward:-4.495619177818298
Episode#860 Reward:-2.4026147662079893
Episode#861 Reward:-3.5037517757155
Episode#862 Reward:-2.9504421651363373
Episode#863 Reward:-3.0037179232313065
Episode#864 Reward:-3.5144939214042097
Episode#865 Reward:-4.120144084095955
Episode#866 Reward:-2.3216761806979775
Episode#867 Reward:-2.827625358477235
Episode#868 Reward:-3.0940419321414083
Episode#869 Reward:-3.5889070639386773
Episode#870 Reward:-3.809115931391716
Episode#871 Reward:-4.784214745144027
Episode#872 Reward:-2.4297955814981833
Episode#873 Reward:-2.8755329847335815
Episode#874 Reward:-3.2033179104328156
Episode#875 Reward:-3.6447918079793453
Episode#876 Reward:-3.3644248954951763
Episode#877 Reward:-3.7678869572700933
Episode#878 Reward:-3.659635048601558
Episode#879 Reward:-5.495878992398502
Episode#880 Reward:-7.937615869101137
Episode#881 Reward:-7.663705109152943
Episode#882 Reward:-10.27143669128418
Episode#883 Reward:-6.14799690246582
Episode#884 Reward:-9.18801498413086
Episode#885 Reward:-4.945596473058686
Episode#886 Reward:-4.577338913921267
Episode#887 Reward:-2.703889844371588
Episode#888 Reward:-3.2014869675040245
Episode#889 Reward:-3.351378630846739
Episode#890 Reward:-2.687084933742881
Episode#891 Reward:-3.2098374012857676
Episode#892 Reward:-3.5319850891828537
Episode#893 Reward:-3.108928680419922
Episode#894 Reward:-2.3422857178375125
Episode#895 Reward:-4.544182271696627
Episode#896 Reward:-3.8228048970922828
Episode#897 Reward:-4.25745352357626
Episode#898 Reward:-2.2673400765052065
Episode#899 Reward:-1.388545148918638
Episode#900 Reward:-2.47077873442322
Episode#901 Reward:-3.580100402235985
Episode#902 Reward:-2.393784479238093
Episode#903 Reward:-3.5354476566426456
Episode#904 Reward:-3.358567126095295
Episode#905 Reward:-3.354089814587496
Episode#906 Reward:-3.8691590782254934
Episode#907 Reward:-2.908355728490278
Episode#908 Reward:-4.178189010643109
Episode#909 Reward:-3.933130798279308
Episode#910 Reward:-3.087696749928
Episode#911 Reward:-3.6158917174179805
Episode#912 Reward:-2.1676404625177383
Episode#913 Reward:-3.6471168838907033
Episode#914 Reward:-3.5148766338825226
Episode#915 Reward:-3.149250064718217
Episode#916 Reward:-4.755244543775916
Episode#917 Reward:-6.283352375030518
Episode#918 Reward:-13.66853825020371
Episode#919 Reward:-6.053949415683746
Episode#920 Reward:-3.091856896877289
Episode#921 Reward:-7.634326884755865
Episode#922 Reward:-3.661352902650833
Episode#923 Reward:-4.061892241239548
Episode#924 Reward:-6.84530293662101
Episode#925 Reward:-4.264308147132397
Episode#926 Reward:-5.9644904136657715
Episode#927 Reward:-7.994279861450195
Episode#928 Reward:-4.033235881477594
Episode#929 Reward:-4.943617916782387
Episode#930 Reward:-5.203430847846903
Episode#931 Reward:-4.40493705868721
Episode#932 Reward:-3.5145661510287027
Episode#933 Reward:-3.647740602493286
Episode#934 Reward:-3.660172470727673
Episode#935 Reward:-3.5031672587647336
Episode#936 Reward:-3.7644919753074646
Episode#937 Reward:-1.9214227693155408
Episode#938 Reward:-3.566842880420154
Episode#939 Reward:-6.338176245422801
Episode#940 Reward:-7.658992539159954
Episode#941 Reward:-5.398244373500347
Episode#942 Reward:-3.0466680475510657
Episode#943 Reward:-6.330286979675293
Episode#944 Reward:-5.723194375634193
Episode#945 Reward:-4.932641506195068
Episode#946 Reward:-4.628632013394963
Episode#947 Reward:-4.203896906226873
Episode#948 Reward:-2.168721914291382
Episode#949 Reward:-4.842963218688965
Episode#950 Reward:-5.678224563598633
Episode#951 Reward:-5.330989102832973
Episode#952 Reward:-7.535966028692201
Episode#953 Reward:-5.705649524927139
Episode#954 Reward:-4.188094901677687
Episode#955 Reward:-13.93227408779785
Episode#956 Reward:-2.50694543030113
Episode#957 Reward:-15.783047873992473
Episode#958 Reward:-5.474456379975891
Episode#959 Reward:-5.6653860202932265
Episode#960 Reward:-6.3862915100982605
Episode#961 Reward:-9.540966635104269
Episode#962 Reward:-12.576617240905762
Episode#963 Reward:-10.798844337463379
Episode#964 Reward:-8.471413471153937
Episode#965 Reward:-8.005059994757175
Episode#966 Reward:-13.050395965576172
Episode#967 Reward:-11.838293749839067
Episode#968 Reward:-6.5681794583797455
Episode#969 Reward:-6.85624885559082
Episode#970 Reward:-3.6631400734186172
Episode#971 Reward:-4.100198317319155
Episode#972 Reward:-5.314096996560693
Episode#973 Reward:-5.658864171244204
Episode#974 Reward:-6.098636627197266
Episode#975 Reward:-8.181847652420402
Episode#976 Reward:-8.446281433105469
Episode#977 Reward:-4.653414795640856
Episode#978 Reward:-3.612913727760315
Episode#979 Reward:-7.333160191774368
Episode#980 Reward:-8.75263500213623
Episode#981 Reward:-3.729734182357788
Episode#982 Reward:-10.700107210960596
Episode#983 Reward:-6.253506183624268
Episode#984 Reward:-5.141812387650134
Episode#985 Reward:-6.97213751077652
Episode#986 Reward:-6.630566780338995
Episode#987 Reward:-10.715732352503892
Episode#988 Reward:-6.8312294483184814
Episode#989 Reward:-12.704404959164094
Episode#990 Reward:-7.568584442138672
Episode#991 Reward:-3.2904746532440186
Episode#992 Reward:-13.046198844909668
Episode#993 Reward:-14.502156257014576
Episode#994 Reward:-9.870426774258647
Episode#995 Reward:-13.531636587809771
Episode#996 Reward:-5.409491435275413
Episode#997 Reward:-11.20543891203124
Episode#998 Reward:-5.209811262786388
Episode#999 Reward:-6.87618350982666
step = 1000: loss = 0.00047629588516429067
step = 1000: Average Return = -3.8311005063214907
Episode#1000 Reward:-4.567071437835693
Episode#1001 Reward:-2.1758012687787414
Episode#1002 Reward:-2.483097552554682
Episode#1003 Reward:-2.8553473353385925
Episode#1004 Reward:-2.7190763622088525
Episode#1005 Reward:-3.9972752234898508
Episode#1006 Reward:-1.8233527956485318
Episode#1007 Reward:-4.6639088618103415
Episode#1008 Reward:-3.0383563358336687
Episode#1009 Reward:-3.5500719994306564
Episode#1010 Reward:-5.630815737997182
Episode#1011 Reward:-3.0944816452101804
Episode#1012 Reward:-3.2554625868797302
Episode#1013 Reward:-3.124402489513159
Episode#1014 Reward:-5.027606909163296
Episode#1015 Reward:-5.931903541088104
Episode#1016 Reward:-3.3334728424670175
Episode#1017 Reward:-3.6506811678409576
Episode#1018 Reward:-2.048492601606995
Episode#1019 Reward:-4.468505803728476
Episode#1020 Reward:-3.3454843936488032
Episode#1021 Reward:-2.8356828466057777
Episode#1022 Reward:-3.9370523848338053
Episode#1023 Reward:-5.159204038835469
Episode#1024 Reward:-2.966207206249237
Episode#1025 Reward:-3.887873346277047
Episode#1026 Reward:-3.8836059349414427
Episode#1027 Reward:-8.556632047662276
Episode#1028 Reward:-4.51057800862327
Episode#1029 Reward:-2.4095921516418457
Episode#1030 Reward:-3.0947221368551254
Episode#1031 Reward:-2.168632349697873
Episode#1032 Reward:-3.073215914191678
Episode#1033 Reward:-3.523287002928555
Episode#1034 Reward:-2.0965039106085896
Episode#1035 Reward:-1.9234399120614398
Episode#1036 Reward:-3.0420675894711167
Episode#1037 Reward:-2.76202290924266
Episode#1038 Reward:-3.254475117661059
Episode#1039 Reward:-2.774213068187237
Episode#1040 Reward:-2.7986260056495667
Episode#1041 Reward:-3.7264466285705566
Episode#1042 Reward:-4.560228421469219
Episode#1043 Reward:-3.838998017832637
Episode#1044 Reward:-4.3395386934280396
Episode#1045 Reward:-2.420420929789543
Episode#1046 Reward:-3.8214743563439697
Episode#1047 Reward:-2.9772685458883643
Episode#1048 Reward:-4.141602993011475
Episode#1049 Reward:-10.133415518451784
Episode#1050 Reward:-3.3550466299057007
Episode#1051 Reward:-3.33884174778359
Episode#1052 Reward:-5.972995340824127
Episode#1053 Reward:-3.307665303524118
Episode#1054 Reward:-3.3312289994210005
Episode#1055 Reward:-2.7309901118278503
Episode#1056 Reward:-4.1267523765563965
Episode#1057 Reward:-3.7680654730647802
Episode#1058 Reward:-2.6346221858402714
Episode#1059 Reward:-3.921769253909588
Episode#1060 Reward:-3.7176169771701097
Episode#1061 Reward:-2.468565813265741
Episode#1062 Reward:-3.261790099175414
Episode#1063 Reward:-4.132733908416412
Episode#1064 Reward:-2.4823836516588926
Episode#1065 Reward:-3.3843394070863724
Episode#1066 Reward:-2.2228033447172493
Episode#1067 Reward:-3.1493046190589666
Episode#1068 Reward:-3.6194909885525703
Episode#1069 Reward:-2.3228368583368137
Episode#1070 Reward:-2.871254188939929
Episode#1071 Reward:-2.343383754894603
Episode#1072 Reward:-4.761527552618645
Episode#1073 Reward:-4.27301424741745
Episode#1074 Reward:-2.3927594125270844
Episode#1075 Reward:-2.655128849670291
Episode#1076 Reward:-3.019617445766926
Episode#1077 Reward:-3.012559499591589
Episode#1078 Reward:-5.242902302183211
Episode#1079 Reward:-3.3363029081374407
Episode#1080 Reward:-4.156027793884277
Episode#1081 Reward:-3.3061381578445435
Episode#1082 Reward:-2.8094363007694483
Episode#1083 Reward:-3.664750814437866
Episode#1084 Reward:-2.9200184994842857
Episode#1085 Reward:-2.283446282381192
Episode#1086 Reward:-4.172246287576854
Episode#1087 Reward:-1.9540632736316184
Episode#1088 Reward:-2.87892431486398
Episode#1089 Reward:-3.6663711331784725
Episode#1090 Reward:-3.1071332544088364
Episode#1091 Reward:-3.3162172473967075
Episode#1092 Reward:-3.348434910643846
Episode#1093 Reward:-2.330978081561625
Episode#1094 Reward:-4.04433137178421
Episode#1095 Reward:-2.7011606287778704
Episode#1096 Reward:-2.9797462224960327
Episode#1097 Reward:-4.4095299281179905
Episode#1098 Reward:-3.002261209052449
Episode#1099 Reward:-5.533174082636833
Episode#1100 Reward:-3.634748989716172
Episode#1101 Reward:-6.712534558027983
Episode#1102 Reward:-3.2627633586525917
Episode#1103 Reward:-2.540028636576608
Episode#1104 Reward:-3.1132678433787078
Episode#1105 Reward:-3.6432648599147797
Episode#1106 Reward:-2.2999451126670465
Episode#1107 Reward:-4.543932606671433
Episode#1108 Reward:-1.9281365340575576
Episode#1109 Reward:-2.2151457997970283
Episode#1110 Reward:-3.822543650865555
Episode#1111 Reward:-2.9325000550597906
Episode#1112 Reward:-4.285076057189144
Episode#1113 Reward:-3.0624128049239516
Episode#1114 Reward:-2.615928037557751
Episode#1115 Reward:-3.9917540305759758
Episode#1116 Reward:-3.190057300031185
Episode#1117 Reward:-3.293223367538303
Episode#1118 Reward:-1.9358414504677057
Episode#1119 Reward:-3.1536040818318725
Episode#1120 Reward:-3.12862441688776
Episode#1121 Reward:-3.0593063309788704
Episode#1122 Reward:-3.1136533536482602
Episode#1123 Reward:-2.5059859603643417
Episode#1124 Reward:-3.4376792483963072
Episode#1125 Reward:-4.009710487909615
Episode#1126 Reward:-1.6774840205907822
Episode#1127 Reward:-2.3353558033704758
Episode#1128 Reward:-2.9126314520835876
Episode#1129 Reward:-4.156991630792618
Episode#1130 Reward:-2.8651802339591086
Episode#1131 Reward:-2.732398893684149
Episode#1132 Reward:-4.034801375120878
Episode#1133 Reward:-3.1102383979596198
Episode#1134 Reward:-3.113157033920288
Episode#1135 Reward:-2.170063103112625
Episode#1136 Reward:-3.2266401052474976
Episode#1137 Reward:-3.030197375221178
Episode#1138 Reward:-2.8953311885197763
Episode#1139 Reward:-2.4892273417208344
Episode#1140 Reward:-2.328645795583725
Episode#1141 Reward:-3.1282807462848723
Episode#1142 Reward:-2.9465376138687134
Episode#1143 Reward:-2.615004180930555
Episode#1144 Reward:-1.5611794255673885
Episode#1145 Reward:-3.8362758120221656
Episode#1146 Reward:-2.91986142861424
Episode#1147 Reward:-3.3411865667439997
Episode#1148 Reward:-2.6092036813497543
Episode#1149 Reward:-2.4674745702795917
Episode#1150 Reward:-4.810584081620618
Episode#1151 Reward:-4.738726728237225
Episode#1152 Reward:-6.040938377380371
Episode#1153 Reward:-10.016117095947266
Episode#1154 Reward:-5.855883135053261
Episode#1155 Reward:-12.319771081209183
Episode#1156 Reward:-17.588758592180966
Episode#1157 Reward:-6.079742960166186
Episode#1158 Reward:-4.598262298852205
Episode#1159 Reward:-7.8211895930580795
